,Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong,Preprocessing
12649,"USER Tidak ada yang anti Nusantara kecuali PKI, Islam mencintai Nusantara tanpa harus menjadi Islam Nusantara, jangan anda benturkan kata,, Nusantara,, dengan,, Islam Nusantara'",0,0,0,0,0,0,0,0,0,0,0,0,anti nusantara kecuali pki islam mencintai nusantara islam nusantara benturkan kata nusantara dengan islam nusantara
12650,USER Emang loe siapa cebong ???',1,1,1,0,0,0,0,0,1,1,0,0,cebong
12651,"Ayu Ting Ting Goyang Hot Dekat Raffi Ahmad, Nagita Slavina: Kampungan, Norak URL",0,1,0,0,0,0,0,0,0,0,0,0,ayu ting ting goyang hot raffi ahmad nagita slavina kampungan norak uniform resource locator
12652,"USER Woy, USER goblok...mo lou goreng gak? Manusia bajingan kek lou biasanya demen niy sama yg beginian...'",1,1,1,0,0,0,0,0,1,1,0,0,woy goblok mo loud goreng gak manusia bajingan kayak loud suka nih beginian
12653,Jatim Anti Berita Hoax Pilkada Aman dan Damai,0,0,0,0,0,0,0,0,0,0,0,0,jawa timur anti berita hoaks pilihan kepala daerah aman damai
12654,USER Bacot bae lu ah',1,1,1,0,0,0,0,0,1,1,0,0,bacot ah
12655,USER NGENTOD WKWK',0,1,0,0,0,0,0,0,0,0,0,0,ngentot wkwk
12656,USER Enakan ayam geprek selatan kampus\xf0\x9f\x98\x82',0,0,0,0,0,0,0,0,0,0,0,0,enakan ayam geprek selatan kampusxf0x9fx98x82
12657,USER USER Daddy jahanammmmm sanga terkutuk kooo',1,1,1,0,0,0,0,0,1,1,0,0,daddy jahanammmmm sanga terkutuk kooo
12658,"USER Ente klo berani jgn Gk ada fotonya,jgn jd pecundang dan jadi antek2 kompeni? Nonton tuh bokep mulu ditwitter lo,pantes ancur indonesia.dasar otak mesum USER USER USER USER USER USER USER",1,1,1,0,0,0,0,1,0,1,0,0,berani fotonya jgn pecundang antek antek kompeni menonton bokep mulu ditwitter lo pantes hancur indonesia dasar otak mesum
12659,"Presiden USER juga menyampaikan jgn sampai ada pesimisme apapun,; Untuk semua calon pemimpin harus memiliki optimisme tahan uji, tahan banting &amp; selalu tawakal.; Karena tahun 2030 Indonesia termasuk 10 Negara Terkuat.; Dan ""Jangan Mau Diajak Pesimis",0,0,0,0,0,0,0,0,0,0,0,0,presiden pesimisme apapun calon pemimpin memiliki optimisme tahan uji tahan banting amp tawakal 2030 indonesia 10 negara terkuat jangan diajak pesimis
12660,udah jelas-jelas merusak masih aja dibela.. heran liat pemerintahan sekarang,1,0,0,1,0,0,0,0,1,0,1,0,jelas jelas merusak dibela heran lihat pemerintahan
12661,"RT USER: Cuma Son OhGong, Monyet baperan yang galau cuma karna nggak di invite grup chatting \xf0\x9f\x98\x85\xf0\x9f\x98\x82 URL",1,1,1,0,0,0,0,0,1,1,0,0,son ohgong monyet bawa perasaan galau invite grup chatting xf0x9fx98x85xf0x9fx98x82 uniform resource locator
12662,"LBP itu presiden bayangan,hanya dgn lengserkan jokowi baru LBP mingkem",1,0,1,0,0,0,0,0,1,1,0,0,low back pain presiden bayangan hanya lengserkan jokowi low back pain diam
12663,USER Suwi.. langsung tokoh tokohnya dunk..surat surat antar tokoh Nasionalis NU dan Komunis ada?',0,0,0,0,0,0,0,0,0,0,0,0,suwi langsung tokoh tokohnya dunk surat surat tokoh nasionalis nu komunis ada
12664,Sudirman Said Kritik Pemerintah Telantarkan Kawasan Industri; ; #SaweranDirmanIda ; #SaweranDirmanIda; #SaweranJateng; ; USER; USER,0,0,0,0,0,0,0,0,0,0,0,0,sudirman said kritik pemerintah terlantarkan kawasan industri
12665,USER buat kader USER yg pekok... nih itung yg bikin tagar #2019GantiPresiden lebih dari 10.. tu congor jangan asal jeplak ye... bisa jadi 2019 moncong putih yg bakalan nyungsep.',1,1,0,1,0,0,0,0,1,0,1,0,kader pekok nih hitung bikin tagar 10 congor jiplak ye 2019 moncong putih nyungsep
12666,Panglima Santri USER yang selalu Menghormati Para Ulama ð???; ; #CakiminTheNextWapres ; #JOIN2019,0,0,0,0,0,0,0,0,0,0,0,0,panglima santri menghormati ulama
12667,Sikap DIKTATOR USER dg Partai PENJILAT DUIT CINA TANKAP2 USER USER USER USER USER URL,1,0,0,1,0,1,0,0,0,0,1,0,sikap diktator partai penjilat duit cina tangkap tangkap uniform resource locator
12668,Selamat siang masyarakat Bantenð???; Mari sukseskan Pilkada Serentak 2018 di Banten ð???,0,0,0,0,0,0,0,0,0,0,0,0,selamat siang masyarakat banten mari sukseskan pilihan kepala daerah serentak 2018 banten
12669,Mewujudkan Indonesia Damai dan Komitmen Perangi Hoax dalam Dikir Akbar Forum Ulama BPI KPNPAÂ RI,0,0,0,0,0,0,0,0,0,0,0,0,mewujudkan indonesia damai komitmen perangi hoaks dikir akbar forum ulama bsm pembayaran instusi kpnpa ri
12670,USER Kalo di pekalongan bongkrek dari ampas tahu\xf0\x9f\x98\x81',0,0,0,0,0,0,0,0,0,0,0,0,pekalongan bongkrek ampas tahuxf0x9fx98x81
12671,Ssttt...gubernur Indonesia sahabat kang Aher kesayangan rakyat NKRI..,0,0,0,0,0,0,0,0,0,0,0,0,ssttt gubernur indonesia sahabat kang aher kesayangan rakyat nkri
12672,Kita susah berharap pada partai pendukung pemerintah krna mereka sdh terbukti jadi pendukung setia ahok si penista agama. Musuh umat islam,1,0,0,1,1,0,0,0,0,0,1,0,susah berharap partai pendukung pemerintah terbukti pendukung setia ahok sih penista agama musuh umat islam
12673,"Anda DIBODOHI & DIPERBUDAK Islam, Muhammad MATI diracun USER USER USER USER badannya bau",1,1,0,1,1,0,0,0,0,0,1,0,dibodohi diperbudak islam muhammad mati diracun badannya bau
12674,USER USER USER USER cebong koplak muke lo kyk pantat kodok',1,1,1,0,0,0,1,0,0,1,0,0,cebong kocak muka kayak pantat kodok
12675,"Sekarang para netizen kalau ngatain umat Islam itu domba, onta. Lha kalau orang Kristen, Hindhu, Budha apa dong ?!'",1,1,0,1,1,0,0,0,0,0,1,0,warganet memaki umat islam domba onta orang kristen hindhu buddha
12676,RT USER USER USER USER Zonk hanya pamer kedengkian dan kebusukan hati selalu memuakkan. Politik licik dan picik,1,0,1,0,0,0,0,0,1,1,0,0,apes pamer kedengkian kebusukan hati memuakkan politik licik picik
12677,"Keren nih programnya. Terimakasih Jokowi. Pak Jokowi memang baik. Dan, BAIKNYA Tahun depan istirahat saja ya...",1,0,1,0,0,0,0,0,1,1,0,0,keren nih programnya terima kasih jokowi jokowi baik dan baiknya istirahat ya
12678,deklarasi pilkada 2018 aman dan anti hoax jabon,0,0,0,0,0,0,0,0,0,0,0,0,deklarasi pilihan kepala daerah 2018 aman anti hoaks jabon
12679,"Ulama Tanah Air kita, Syeikh Dr Uthman el Muhammady,telah meninggalkan kita, satu kehilangan besar, Al Fatihah '(",0,0,0,0,0,0,0,0,0,0,0,0,ulama tanah air kita syekh utsman el muhammady telah meninggalkan kita kehilangan besar al fatihah
12680,"""..."" Sekali dalam setahun selama ratusan tahun Masyarakat Adat Baduy menyerahkan hasil panen (Seba atau Seserahan) kepada ""Bapa Gede"", yakni Bupati Lebak dan Gubernur Banten. #SebaBaduy2018",0,0,0,0,0,0,0,0,0,0,0,0,setahun ratusan masyarakat adat badui menyerahkan hasil panen seba seserahan bapa gede bupati lebak gubernur banten
12681,"USER USER USER USER USER USER USER USER USER USER USER USER USER Lihat aja topik.mrk..dr mulai TKA, harga sawit, harga telor sampai harg",0,0,0,0,0,0,0,0,0,0,0,0,lihat topik mrk dr tka harga sawit harga telur harga
12682,USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER,0,0,0,0,0,0,0,0,0,0,0,0,
12683,"USER USER Jangan memframing seolah kitab suci hanya milik Umat Islam, agar umat mau demo nyalahain rocky trus cebong leyeh2 sambil nonton demo di tipi. Banyak sekali jenis2 kitab suci..#BUSUK",1,1,1,0,1,0,0,0,0,1,0,0,memframing kitab suci milik umat islam umat demo menyalahkan rocky cebong leyeh leyeh menonton demo tipi jenis jenis kitab suci
12684,"Kl cuma usir percuma pak. Nasionalis bidang ekonomi, jgn sampai ekonomi dimonopoli cina total spt skrg, hancur RI :(",1,0,0,1,0,1,0,0,0,0,1,0,usir pak nasionalis bidang ekonomi ekonomi dimonopoli cina total surat pemberitahuan tahunan skrg hancur ri
12685,"Ketemu klien, orang batak, dia ngegas gua ikut ngegas. Brengsek. Malu2in kantor.'",1,1,1,0,0,1,0,0,0,1,0,0,ketemu klien orang batak marah gue ngegas brengsek memalukan kantor
12686,"Ga aman dipegang kacung babu asing ,mawoooot semuanya'",1,1,1,0,0,0,0,0,1,1,0,0,aman dipegang kacung babu asing mawoooot semuanya
12687,Aku pikir Indra J Piliang masih ikut Jokowi ternyata tahun ini udah belok jadi tim sukses Anies-Sandi pantesan dihabisin.,1,0,1,0,0,0,0,0,1,1,0,0,pikir indra  piliang jokowi belok tim sukses anies sandi dihabisin
12688,"USER Nga tau, soalnya ku dari lahir sudah sipit:('",0,0,0,0,0,0,0,0,0,0,0,0,tau ku lahir sipit
12689,USER Adam-Hawa kali. Kalo Hawa-Hawa mah lesbi.',0,0,0,0,0,0,0,0,0,0,0,0,adam hawa kali hawa hawa lesbi
12690,"USER Pak USER tak mungkin Anda pertahankan Islam di Indonesia, lebih baik ikut bangun bangsa & negara",1,0,0,1,1,0,0,0,0,0,1,0,pertahankan islam indonesia bangun bangsa negara
12691,"USER Padahal petugas imigrasi luar negeri pada umumnya ya biasa aja. Mungkin di beberapa negara ada pemeriksaan mendalam karena dulunya memang paspor untuk tki, namun selama Kita punya bukti yg jelas sbg turis knp harus takut?\n\nKe Korea Selatan b",0,0,0,0,0,0,0,0,0,0,0,0,petugas imigrasi negeri ya aja negara pemeriksaan mendalam dulunya paspor tki bukti turis takut korea selatan 
12692,"Mari perbanyak mempelajari ilmu agama, agar kita memiliki pengetahuan atas setiap amal perbuatan yang kita lakukan. Selamat beristirahat, sobat Lazismu! â?º #DeliveringHappiness",0,0,0,0,0,0,0,0,0,0,0,0,mari perbanyak mempelajari ilmu agama memiliki pengetahuan amal perbuatan lakukan selamat beristirahat sobat lazismu
12693,USER USER Suruh TKA China aja yg nonton ke stadion. Jangan lupa bawa 2 bendera \xf0\x9f\x98\x82\xf0\x9f\x98\x82\n\nMerah putih sama bendera China \xf0\x9f\x98\xac',1,0,0,1,0,1,0,0,0,0,1,0,suruh tenaga kerja asing cina menonton stadion lupa bawa 2 bendera xf0x9fx98x82xf0x9fx98x82 merah putih bendera cina xf0x9fx98xac
12694,"USER USER USER USER USER USER USER USER USER USER USER TUTURAN WS Rendra terbukti skrg ini rupanya, agama jd lencana politik... sampai2 ulama yg tak sejalan pun ta",0,0,0,0,0,0,0,0,0,0,0,0,tuturan rendra terbukti rupanya agama lencana politik ulama sejalan ta
12695,RT USER Tdk cocok jd calon presiden nya jkw .cocok untuk prabowo,1,0,1,0,0,0,0,0,1,1,0,0,cocok calon presiden nya jokowi cocok prabowo
12696,"Ayo Bapak Menteri Agama RI, rakyat menunggu jawaban Anda, apakah Muhammad Nabi gadungan?",1,1,0,1,1,0,0,0,0,0,1,0,ayo menteri agama ri rakyat menunggu anda muhammad nabi gadungan
12697,Datang ke NTB buat acara seolah olah di dukung semua ulama jadi cawapres USER padahal cuma sandiwara saja #mimin. USER USER,1,0,1,0,0,0,0,0,1,1,0,0,ntb acara olah dukung ulama calon wakil presiden sandiwara
12698,jangan sampai USER TIDAK PECAT Darmin Nasution sbg Menko BODOH yg turunkan daya beli krn anaknya Kahiyang akan menikah dg Bobby Nasution,1,1,1,0,0,0,0,0,1,1,0,0,pecat darmin nasution menteri perekonomian bodoh turunkan daya beli anaknya kahiyang menikah bobby nasution
12699,"USER USER USER Pria Isis make burka untuk menghindar dan lari dr peperangan dan surga yg d janjikan lo diam membisu\n\n&amp; dr mana lo tau dia pria?tidak punya tv ye?nggak nonton wawancara wanita pemelihara hewan anjing itu?\nLo bukan gembel warnet kan?silahkan buka youtube deh,biar lo dgar suaranya'",0,1,0,0,0,0,0,0,0,0,0,0,pria isis make burka menghindar lari peperangan surga janjikan diam membisu amp tau pria tidak televisi ye nggak menonton wawancara wanita pemelihara hewan anjing itu gembel warung internet kan silahkan buka youtube deh biar dgar suaranya
12700,"Utk jadi anggota gereja protestant dewasa harus ikut katekisasi.\nBelajar setahun sejarah gereja, dll.\n\nBiasanya anak SMA yg ikut katekisasi.\nGw ikut pas SMP. Topik yg paling gw sukai adlh sejarah gereja.\nTermasuk sejarah kelamnya, hingga sejarah mas",0,0,0,0,0,0,0,0,0,0,0,0,anggota gereja protestan dewasa katekisasi belajar setahun sejarah gereja dll anak katekisasi gue pas smp topik gue sukai sejarah gereja sejarah kelamnya sejarah mas
12701,USER Aktifis 98 yg dukung jokowi itu adalah aktifis GMNI DAN PRD semua aktifis kiri ato komunis. Aktifis murni 98 tdk pernah mau di tumpangi dan non bayaran. Krn murni dr nurani.',0,0,0,0,0,0,0,0,0,0,0,0,aktivis 98 dukung jokowi aktivis nih partai rakyat demokratik aktivis kiri komunis aktivis murni 98 tumpangi non bayaran murni nurani
12702,"USER Entah pengen ngelucu, entah ""bom kita tidak bahaya"", entahlah.'",0,0,0,0,0,0,0,0,0,0,0,0,ngelucu bom bahaya entahlah
12703,"Apakah pernah para Ulama,Kyai.Ustadz ataupun guru mengaji mengajarkan bahwa Umar Bin Khatab Ra.pernah memberikan sesuatu kepada Rakyatnya dengan cara seperti ini.; Heloo PDIP. #mikir ; #2019GantiPresiden; USER",1,0,0,1,1,0,0,0,0,0,1,0,ulama kyai ustadz guru mengaji mengajarkan umar bin khattab ra pernah rakyatnya ini halo pdip
12704,pemilihan presiden 2019 semoga ada presiden baru yg lebih punya integritas dan bukan jadi antek asing,1,0,1,0,0,0,0,0,1,1,0,0,pemilihan presiden 2019 semoga presiden integritas antek asing
12705,"What do you think? Aku emang gak bisa berkomentar banyak, karena ini di negara lain, yang mana, Agama Islam, agama yang minoritas di Jerman ð??? Tapi entah kenapa hatiku sedih denger larangan ini diterapin di jerman ð??¥ USER",0,0,0,0,0,0,0,0,0,0,0,0,do think berkomentar banyak negara lain mana agama islam agama minoritas jerman hatiku sedih dengar larangan diterapkan jerman
12706,USER kaum ZIONIS sontoloyo!',1,1,0,1,1,0,0,0,0,0,1,0,kaum zionis sontoloyo
12707,"USER USER USER USER Ibu sarap. Kok tega banget sih memperlakukan anak sendiri spt hewan? Kalo gue jd suaminya, gue ambil itu anak, gue laporin polisi &amp; gue ceraikan langsung. Cuih najis sama perempuan kayak gitu.'",1,1,1,0,0,0,0,1,0,1,0,0,sarap tega banget sih memperlakukan anak surat pemberitahuan tahunan hewan gue suaminya gue ambil anak gue laporkan polisi amp gue ceraikan langsung cih najis perempuan kayak gitu
12708,Gua kira harun yahya ilmuwan yahudi jaman dulu loh',0,0,0,0,0,0,0,0,0,0,0,0,gue harun yahya ilmuwan yahudi jaman loh
12709,USIR FAHRI DAN MALING MALING DI DPR,1,1,1,0,0,0,0,0,1,0,0,1,usir fahri maling maling dewan perwakilan rakyat
12710,bikin rusuh negara supaya perusahaan tambang asing bisa masuk,1,0,1,0,0,0,0,0,1,1,0,0,bikin rusuh negara perusahaan tambang asing masuk
12711,USER USER Alhamdulillah akhirnya lo nyadar klw cebong pinter dan lucu..beda banget sama Kamfret yg GOBLOG dan BERINGAS..\n#WeKaWeKaWeKa\xf0\x9f\x98\x81\xf0\x9f\x98\x83',1,1,0,1,0,0,0,0,1,0,1,0,alhamdulillah menyadari cebong pintar lucu beda banget kampret goblok beringas
12712,Ini 11 Hal Yang Dilarang Bagi (Wakil) Agen Penjual Reksa Dana,0,0,0,0,0,0,0,0,0,0,0,0,11 dilarang wakil agen penjual reksa dana
12713,Terimakasih untuk pak presiden jokowi yang telah bekerja dengan luar biasa.Semoga listrik yg bapak tambahkan di pulau Nias sebesar 25 mw atau 25000 kw.dapat bermanfaat dan meningkatkan ekonomi masyrakat Nias.; #Suara pulau utk jokowi; #Slaam 2 periode; G,0,0,0,0,0,0,0,0,0,0,0,0,terima kasih presiden jokowi biasa semoga listrik tambahkan pulau nias 25 mw 25000 kw dapat bermanfaat meningkatkan ekonomi masyarakat nias pulau jokowi 2 periode
12714,"USER Itu oknum polisi yg menganiaya seorang Ibulagi mabok Mak, habis minum kencing Onta. \xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81'",1,1,1,0,0,0,0,0,1,1,0,0,oknum polisi menganiaya mabuk mak habis minum kencing onta xf0x9fx98x81xf0x9fx98x81xf0x9fx98x81
12715,Selamat hari lahir teman PMII,0,0,0,0,0,0,0,0,0,0,0,0,selamat lahir teman pergerakan mahasiswa islam indonesia
12716,USER bloon lu.. masak pembangunan cuma dihitung kontruksinya.. dari ide.. study kelayakan.. pendanaan.. pembebasan lahan dll.. gak dihitung.',1,1,1,0,0,0,0,0,1,1,0,0,lu masak pembangunan dihitung kontruksinya ide study kelayakan pendanaan pembebasan lahan dll dihitung
12717,Yg Goblok KK!! Kecebong ngakunya Pancasila NKRI tapi otak dan hatinya komunis.. katanya rezim anti korupsi tp dlm 1 Minggu 7 kali OTT kpk,1,1,0,1,0,1,0,0,0,0,1,0,goblok kk kecebong mengakuinya pancasila negara kesatuan republik indonesia otak hatinya komunis rezim anti korupsi 1 minggu 7 kali ott komisi pemberantasan korupsi
12718,USER Klo gk mau macet pulng aj lo ke kampung sono.. Dsar orng udik.. Masih nyri makan sma buang tai aj lelaguan... #anakjakartaasikasik',1,1,1,0,0,0,0,0,1,1,0,0,macet pulang kampung sono dasar orang udik nyeri makan buang tai lelaguan
12719,USER USER USER USER USER USER Mantap. Pak Presiden Joko Widodo memang jagonya menuntaskan pekerjaan yang mangkrak / tidak pernah dikerjakan oleh mantan presiden sebelumnya dan si gubernur aher. Salam Metal dan 2 perio,0,0,0,0,0,0,0,0,0,0,0,0,mantap presiden joko widodo jagonya menuntaskan pekerjaan mangkrak mantan presiden sih gubernur aher salam metal 2 periodontik
12720,RT USER-cari000 Memang sengaja di matikan makanya pemerintah kekinian impor rakyat dr cina utk gantikan rakyat indonesia.,1,0,0,1,0,0,0,0,1,0,1,0,cari000 sengaja matikan pemerintah kekinian impor rakyat cina gantikan rakyat indonesia
12721,USER \xe2\x80\x9clagi ngetren di Thailand. Cebong mana ngerti!\xe2\x80\x9d\n\nsotoy banget nih lumpur idup',1,1,1,0,0,0,0,0,1,1,0,0,xe2x80x9clagi mengetren thailand cebong ngerti xe2x80x9d sok tau banget nih lumpur idup
12722,USER Cebong terancam musnah. Cc USER',1,1,0,1,0,0,0,0,1,0,1,0,cebong terancam musnah cc
12723,Wkwkwkwkwkw tapi betul-betul bajingan orang itu ! URL,1,1,1,0,0,0,0,0,1,1,0,0,wkwk betul betul bajingan orang uniform resource locator
12724,"USER Eeh sorry hehee, aku baca lagi ternyata disebut nama bukunya : Yahudilik ve Masonluk ' atau 'Yahudi dan Freemasonry' thn 1986. Link artikelnya ada di reply tweet ini juga\n\nWallahu'alam yak...""",0,0,0,0,0,0,0,0,0,0,0,0,eh maaf hehee baca nama bukunya yahudi ve masonluk yahudi freemasonry 1986 link artikelnya reply twit wallahu alam yak
12725,USER Mana hadiah nya sipit',0,0,0,0,0,0,0,0,0,0,0,0,hadiah nya sipit
12726,"Indonesian Heritage Society... What a shame! Yang membudidayakan malah orang asing, sampai managernyapun Asing... Tapi gak ada orang2 Indonesia yg perduli USER USER'",0,0,0,0,0,0,0,0,0,0,0,0,indonesia heritage society  shame membudidayakan orang asing manajernyapun asing orang orang indonesia peduli
12727,"RT USER USER USER USER USER Anies sukanya manis-manis di bibir, sandi sukanya main sadiwara",1,0,1,0,0,0,0,0,1,1,0,0,anies sukanya manis manis bibir sandi sukanya main sandiwara
12728,"Duduk di samping adalah Aziz Rabbah, Menteri Energi, Pertambangan dan Perminyakan Kerajaan Maroko. Diskusi substantif, berjejaring dan mencari peluang kerjasama justru biasanya muncul di sela-sela konferensi.;",0,0,0,0,0,0,0,0,0,0,0,0,duduk samping aziz rabbah menteri energi pertambangan perminyakan kerajaan maroko diskusi substantif berjejaring mencari peluang kerja muncul sela sela konferensi
12729,Meme pun nak cilok Indo punya ke? Dasar malingsia! Brengsek!',1,1,0,1,0,1,0,0,0,0,1,0,meme nak cilok indonesia ke dasar malingsia brengsek
12730,USER USER USER USER Kotbur? Wkwkkw mampus',1,1,1,0,0,0,0,0,1,1,0,0,kotbur wkwk mampus
12731,Jokowi aja mundur. Biar ga jual BUMN :D,1,0,1,0,0,0,0,0,1,1,0,0,jokowi mundur biar jual badan usaha milik negara 
12732,Baguslah sudah pada bangga dengan sebutan cebong.',1,1,0,1,0,0,0,0,1,0,1,0,baguslah bangga sebutan cebong
12733,"USER USER USER bukti apa? pertumbuhan ekonomi stagan di 5% jaman SBY 6%, sdah hampir 5 tahun proyek joko hasil ngutang ke cina baru selesai 35 proyek dari 250 proyek, proyek infrastruktur pemda yang otonomi daerah di klaim prestasi",0,0,0,0,0,0,0,0,0,0,0,0,bukti apa pertumbuhan ekonomi stagnan 5 jaman susilo bambang yudhoyono 6 5 proyek joko hasil berutang cina selesai 35 proyek 250 proyek proyek infrastruktur pemerintah daerah otonomi daerah klaim prestasi
12734,"USER Mereka kira saat ini aman krn lagi bergantung kepada hoaz nasional bang, mereka memasang bom waktu'",0,0,0,0,0,0,0,0,0,0,0,0,aman bergantung hoaks nasional bang memasang bom waktu
12735,Ada Kemungkinan Gaji ke-13 dan 14 PNS Dibayar Bulan Juni via USER,0,0,0,0,0,0,0,0,0,0,0,0,gaji ke 13 14 pegawai negeri sipil dibayar juni via
12736,Linimasa mulai panas ganyang pki lagi,1,0,0,1,0,1,0,0,0,0,0,1,lini panas ganyang partai komunis indonesia
12737,Kok ga ada yang ribut bom di barel dah',0,0,0,0,0,0,0,0,0,0,0,0,ribut bom barel dah
12738,Sah2 aja klu Fahri Hamzah pengen bubarkan KPK. Krn OTT bkin gaduh. Pdhal yg gaduh kan koruptornya? Yg bersih ga gaduh. Pak Jokowi yg salah.,1,0,1,0,0,0,0,0,1,1,0,0,sah sah fahri hamzah bubarkan kpk ott bikin gaduh gaduh koruptornya bersih gaduh jokowi salah
12739,USER APALAGI YANG MASUK JURUSAN KARENA TREND GOBLOK ANJING BANGSAG ASUTOLOL BANGDAT BANGSAT BANGSAT BANGSAT',1,1,1,0,0,0,0,0,1,1,0,0,masuk jurusan tren goblok anjing bangsat asu tolol bangsat bangsat bangsat bangsat
12740,Program ini sedang dipersiapkan pemerintah dan skemanya ditargetkan rampung dalam tahun ini.,0,0,0,0,0,0,0,0,0,0,0,0,program dipersiapkan pemerintah skemanya ditargetkan rampung ini
12741,"USER Eeh yang bener nih pak USER ortunya kafir? Wah, pilih beliau ah.'",1,0,1,0,0,0,0,0,1,1,0,0,eh nih orang tuanya kafir wah pilih beliau ah
12742,"USER USER Waktu menerima orderan dan honor, apa sempat terpikir dalam hati bani ini adalah kesalahan atau akan ada dosa yg ditanggung ?\nKlu sempat ada pemikiran ini saya yakin bani yani tdk akan melakukannya. Setelah honor hsl dari p",0,0,0,0,0,0,0,0,0,0,0,0,menerima orderan honor terpikir hati bani kesalahan dosa ditanggung pemikiran bani yani melakukannya honor hasil 
12743,"Dalam kepala otak presiden?USER?selalu curiga kpd rakyat, buruk sangka, dan takuut ditagih janji.; ; Sehingga apa saja yang dibuat dilakukan rakyat , presiden menuduh rakyat intoleransi dan sebut rakyat radikal, teroris dsb.; ; #tenggelamkanPDIP?; #ting",1,0,0,1,0,0,0,0,1,0,0,1,kepala otak presiden selalu curiga rakyat buruk sangka takut ditagih janji rakyat presiden menuduh rakyat intoleransi rakyat radikal teroris dsb
12744,"Gara gara editing kejam, knet jadi gak kenal, jadi gak voting, peserta peserta yg oke banyak yg gak lanjut kan kasian:(('",0,0,0,0,0,0,0,0,0,0,0,0,gara gara pengeditan kejam knet kenal voting peserta peserta oke kasian
12745,waktu masih gubernur DKI pertarungan soal kasus Sumber Waras yg terang benderang ada audit investigasi KPK begitu susahnya periksa ahok.,1,0,1,0,0,0,0,0,1,1,0,0,gubernur daerah khusus ibukota pertarungan sumber waras terang benderang audit investigasi komisi pemberantasan korupsi susahnya periksa ahok
12746,kuliah ekonomi gua sia sia kl gini caranya,0,0,0,0,0,0,0,0,0,0,0,0,kuliah ekonomi gue
12747,DASAR UDIK....!!!!',1,1,1,0,0,0,0,0,1,1,0,0,dasar udik
12748,"So far tantangan nya sih ya musti sehat ya bolak balik sana sini ngurus dokumen. Karena semuanya harus terprepare sangat matang! Dan jadi pengalaman juga gimana serunya TKI kek gue susah payah antri, macet, dll.'",0,0,0,0,0,0,0,0,0,0,0,0,sok far tantangan nya sih ya sehat ya bolak mengurus dokumen tersiapkan matang pengalaman serunya tenaga kerja indonesia kayak gue susah payah antri macet dll
12749,"USER Buajingan. \nGw gak peduli aksi-aksi kemaren. Katanya murni panggilan modal sendiri.\nBalikin duit Gw bajingan. \nGegayaan panggilan Allah. Modal sendiri, ternyata make duit jamaah.'",1,1,1,0,1,0,0,0,0,1,0,0,buajingan gue peduli aksi aksi kemaren murni panggilan modal sendiri kembalikan duit gue bajingan gegayaan panggilan allah modal sendiri make duit jamaah
12750,"Sampai bila-bila hati tak akan bersih dengan melihat orang dengan mata yang merendahkan martabat orang lain. Whats worst, thinking you are any better than them. Perangai hampir sama dengan iblis.'",0,1,0,0,0,0,0,0,0,0,0,0,bila bila hati bersih orang mata merendahkan martabat orang lain worst thinking are any better tahan them perangai iblis
12751,"Betul juga sih, jangan dikriminalisasi kita harus lawan dengan ide.",0,0,0,0,0,0,0,0,0,0,0,0,sih dikriminalisasi lawan ide
12752,Orang kok munafik ..smpe kpan jg kaya gtu',1,0,1,0,0,0,0,0,1,1,0,0,orang munafik smpe kayak gtu
12753,"Dan bagi masyarakat yang terprovokasi dengan isu SARA yg dimainkan para aktor jahat itu, mari gunakan akal serta hati. Fikirkan akibat fatal dari penggunaan isu SARA ini. \nAshobiyyah atau membela membabi buta kelompok/golongan itu dilarang dalam Islam.'",0,0,0,0,0,0,0,0,0,0,0,0,masyarakat terprovokasi isu sara dimainkan aktor jahat itu mari akal hati pikirkan akibat fatal penggunaan isu sara ini ashobiyyah membela membabi buta kelompok golongan dilarang islam
12754,"USER iyaa aku pernah beli, ke cas sih ke cas. cuman cepet abis yassalam:') tapi kalo beli di toko ini aku gatau kak siapa tau aja normal tidak cacat""",0,0,0,0,0,0,0,0,0,0,0,0,iya beli cas sih cas cepat habis yassalam beli toko tau kak tau normal cacat
12755,USER USER Telat lu kunyuk',1,1,1,0,0,0,0,0,1,1,0,0,telat kunyuk
12756,USER kamu cacad',1,1,1,0,0,0,0,0,1,1,0,0,cacad
12757,"USER USER USER USER USER Goblok main2 lah kmall jngan dikolam terus..lo kata pakan ayam ga beli bong,itu semua import dan beli nya pakai kurs dollar..susah klo ngajak cebong debad soal dollar.'",1,1,1,0,0,0,0,0,1,1,0,0,goblok main main mal kolam terus lo pakan ayam beli bong itu impor beli nya pakai kurs dollar susah mengajak cebong debat dollar
12758,Di upload ulang...; Suaranya nggak ada,0,0,0,0,0,0,0,0,0,0,0,0,unggah ulang suaranya
12759,USER Pak USER saya harap mulai hari ini Anda tak lagi mengucapkan salam selain dalam Bahasa Indonesia,1,0,0,1,1,0,0,0,0,0,1,0,harap salam bahasa indonesia
12760,USER Klo manusia kapir twit nya spt ini \xf0\x9f\x91\x86',1,1,1,0,0,0,0,0,1,1,0,0,manusia kafir twit nya surat pemberitahuan tahunan xf0x9fx91x86
